//Index		Message
807 "[MataMata] 시간 종료!"
808 "[MataMata] 취소되었습니다!"
809 "[MataMata] 시작되었습니다 (최대 참가자: %d)!"
810 "[MataMata] /입장을 입력하여 참가하세요!"
811 "[MataMata] 참가자 %d: %s님이 추가되었습니다!"
812 "[MataMata] 1위 - %s님 (%d점)!"
813 "[MataMata] 2위 - %s님 (%d점)!"
814 "[MataMata] 3위 - %s님 (%d점)!"
815 "[MataMata] 현재 위치: %d위 (%d점)!"
816 "[MataMata] 점수: %d점!"
817 "새 이름에 허용되지 않는 텍스트가 포함되어 있습니다!"
818 "요구사항: %d 마스터 리셋"
819 "%d 마스터 리셋 이상은 허용되지 않습니다"
820 "명령어: [ /팩 (소울, 블레스 등) (10,20,30)]"
821 "명령어: [ /언팩 (소울, 블레스 등) (10,20,30)]"
822 "필요한 아이템이 없습니다."
823 "명령어가 성공적으로 완료되었습니다."
824 "인벤토리에 공간이 부족합니다."
825 "[TvT이벤트] %d분 후 종료됩니다"
826 "지금 바로 TvT에 참가하세요."
827 "[TvT이벤트] 종료되었습니다!"
828 "[TvT이벤트] %d분 후 시작됩니다"
829 "[TvT이벤트] 시작되었습니다!"
830 "[TvT이벤트] 종료되었습니다!"
831 "[TvT이벤트] 입장할 수 없습니다!"
832 "[TvT이벤트] 현재 진행 중이 아닙니다!"
833 "[TvT이벤트] 입장 아이템이 없습니다"
834 "구매에 필요한 양을 보유하고 있지 않습니다"
835 "거래 중에는 허용되지 않습니다!"
836 "이 명령어에 필요한 %d 제니를 할인합니다."
837 "사용할 값: %d WC, %d WP, %d GP!"
838 "다시 사용하려면 명령어를 입력하세요."
839 "다른 길드원이 창고를 열어놓았습니다!"
840 "길드 창고를 사용할 수 없습니다!"
841 "%s님이 캐릭터 %s을(를) %d일 동안 차단하였습니다!"
842 "%s님이 캐릭터 계정 %s을(를) %d일 동안 차단하였습니다!"
843 "[안티핵] 속도핵 탐지!!!"
844 "[거래] 필요한 금액: %d 제니!"
845 "[거래] 필요한 금액: %d WC!"
846 "[거래] 필요한 금액: %d WP!"
847 "[거래] 필요한 금액: %d GP!"
848 "[거래] %s님이 필요한 값이 없습니다!"
849 "[퀘스트 %d] 필요한 캐시: %d!"
850 "[퀘스트 %d] 필요한 골드: %d!"
851 "[퀘스트 %d] 필요한 PC포인트: %d!"
852 "[퀘스트 %d] 인벤토리에 보상을 받을 공간이 없습니다!"
853 "[퀘스트 %d] 버프가 이미 활성화되었습니다. 나중에 퀘스트를 수행하세요!"
854 "%d 몬스터를 처치하여 미션을 완료하세요!"
855 "미션 완료!"
856 "[퀘스트 %d] 필요한 패턴이 없습니다!"
857 "[퀘스트 %d] 계속하려면 %d 킬이 필요합니다!"
858 "초보자 방입니다! %d초 후 나가집니다"
859 "이 방에 접근할 수 없습니다! %d초 후 나가집니다"
860 "[퀘스트] 축하합니다, 이미 이 퀘스트를 완료하셨습니다!"
870 "[온라인 리워드 코인] WC: %d를 획득하셨습니다"
871 "[온라인 리워드 코인] WP: %d를 획득하셨습니다"
872 "[온라인 리워드 코인] GP: %d를 획득하셨습니다"
873 "BotAlchemist KoshGames[EN]"
874 "[%d] 제니가 필요합니다."
875 "마지막에 %d WC를 할인합니다."
876 "%d WC가 필요합니다."
877 "두 개의 아이템만 넣으세요!"
878 "무기와 세트만 허용됩니다!"
879 "두 개의 아이템을 넣으세요!"
880 "동일한 종류의 두 개의 아이템을 넣으세요!"
881 "나의 연금술은 더 낮은 아이템만 사용할 수 있습니다!"
882 "에인션트 아이템은 사용할 수 없습니다!"
883 "인벤토리에 여유 공간이 없습니다!"
884 "조합 실패!"
885 "조합 성공!"
886 "VIP만 사용할 수 있습니다!"
887 "준비되었습니다!"
888 "[%s] 행운을 빌며 돌려봅니다. 보상을 받으세요!"
890 "[행운의 룰렛] %d W코인이 필요합니다."
891 "아이템 구매 성공!"
892 "더 많은 W코인이 필요합니다"
893 "아이템 비활성화!"
894 "해당 날짜 수로 아이템을 구매할 수 없습니다!"
895 "인벤토리가 가득 찼습니다"
896 "우수한 옵션을 %d개만 선택할 수 있습니다"
897 "[%s] 이벤트 시작까지 %d분 남았습니다"
898 "요청을 수락하는 시간이 만료되었습니다."
899 "현재 결혼할 수 없습니다!"
900 "당신의 연인이 사라졌습니다."
901 "양측 모두 Devias의 교회 앞에 서 있어야 합니다!"
902 "양측 모두 %d %s+%d를 가져야 결혼할 수 있습니다!"
903 "축하합니다! %s님과 결혼하셨습니다!"
904 "축하드립니다. %s님과 %s님이 결혼하셨습니다!"
905 "현재 시간에는 이혼할 수 없습니다!"
906 "이혼에는 %d %s+%d가 필요합니다!"
907 "이혼이 성공적으로 처리되었습니다. 다음 기회에 행운을 빕니다."
908 "당신의 연인이 현재 접속하지 않았습니다!"
909 "현재 시간에는 연인과 함께 이동할 수 없습니다!"
910 "[결혼] 당신의 결혼 제안이 전송되었습니다!"
911 "[결혼] %s님이 당신과 결혼을 원합니다!"
912 "동성애 결혼은 허용되지 않습니다."
913 "%s님은 이미 결혼하였습니다!"
914 "이미 %s님과 결혼하셨습니다!"
915 "자신과 결혼할 수 없습니다!"
916 "대상 플레이어를 찾을 수 없거나 접속하지 않았습니다!"
917 "상점을 이용하기 위해선 결혼이 필요합니다."
918 "환영합니다. 선물을 받으셨습니다."
919 "[리셋 보상] 인벤토리가 가득 찼습니다. 슬롯을 (8x8) 만큼 확보해야 합니다."
920 "[리셋 보상] +WCoinC(%d) +WCoinP(%d) +GPCoin(%d)"
921 "[리셋 보상] 새로운 아이템 [%s]를 획득하였습니다."
922 "[NPC 이동 요청] [%s]에 해당하는 NPC가 사용할 수 없습니다."
923 "[NPC 이동 요청] 아이템 수량[%d], 아이템 이름[%s], 아이템 레벨[%d]"
924 "[NPC 이동 요청] 아이템 [%s]을(를) 장착한 상태에서는 이동할 수 없습니다."
925 "[Acheron NPC] 아이템 수량[%d], 아이템 이름[%s], 아이템 레벨[%d]"
926 "[Acheron NPC] 아이템 [%s]을(를) 장착한 상태에서는 이동할 수 없습니다."
927 "[상점 정보] 일시적인 아이템은 판매할 수 없습니다."
928 "[상점 게임] 공간이 필요합니다 (가로: %d - 세로: %d)"
929 "[상점 게임] 구매를 위해 충분한 제니 [%d]가 없습니다."
930 "[상점 게임] 구매를 위해 충분한 WCoinC [%d]가 없습니다."
931 "[상점 게임] 구매를 위해 충분한 WCoinP [%d]가 없습니다."
932 "[상점 게임] 구매를 위해 충분한 Globin 포인트 [%d]가 없습니다."
933 "[상점 게임] 구매가 성공적으로 처리되었습니다."
934 "[GvG 이벤트] %d분 후 종료됩니다."
935 "길드 대 길드 이벤트 입장"
936 "[GvG 이벤트] 종료되었습니다!"
937 "[GvG 이벤트] %d분 후 시작됩니다."
938 "[GvG 이벤트] 시작되었습니다!"
939 "[GvG 이벤트] 시작!"
940 "[GvG 이벤트] 입장할 수 없습니다!"
941 "[GvG 이벤트] 아직 시작되지 않았습니다!"
942 "[GvGEvent] 입장에 필요한 아이템이 없습니다!"
943 "[GvGEvent] 길드에 가입되어야 합니다!"
944 "[GvGEvent] 길드의 길드장이 먼저 입장해야 합니다!"
945 "[GvGEvent] 길드 %s에 대한 %d 점이 있습니다!"
946 "[GvGEvent] 취소되었습니다!"
947 "[GvGEvent] 길드 %s이(가) 이벤트에서 우승했습니다!"
948 "[ExchangeCoin] 필요한 가치: %d WC!"
949 "[ExchangeCoin] 필요한 가치: %d WP!"
950 "[ExchangeCoin] 필요한 가치: %d GP!"
951 "[ExchangeCoin] 교환이 성공적으로 이루어졌습니다!"
952 "[Online Reward Coin] 획득한 Ruud: %d"
953 "[FountMagic] 제거된 Zen: %d!"
954 "[FountMagic] 제거된 Wcoin: %d!"
955 "[FountMagic] 제거된 WcoinC: %d!"
956 "[FountMagic] 제거된 GlobinPoint: %d!"
957 "[FountMagic] 제거된 RuudCoin: %d!"
958 "[FountMagic] 지금은 사용할 수 없습니다."
959 "[FountMagic] %d Zen이(가) 부족합니다."
960 "[FountMagic] %d WcoinC가 부족합니다."
961 "[FountMagic] %d WcoinP가 부족합니다."
962 "[FountMagic] %d GlobinPoint가 부족합니다."
963 "[FountMagic] %d RuudCoin이(가) 부족합니다."
964 "[FountMagic] 사용 권한이 없습니다."
965 "[FountMagic] 사용하려면 %d 레벨이 필요합니다!"
966 "[FountMagic] 사용하려면 리셋 횟수가 %d 필요합니다!"
967 "[LuckyWheel] 사용하려면 [%d] WcoinP가 필요합니다."
968 "[LuckyWheel] 사용하려면 [%d] GlobinPoint가 필요합니다."
969 "[LuckyWheel] 사용하려면 [%d] Ruud가 필요합니다."
970 "[PersonalStore] Espere 15 segundos para comprar de nuevo"
971 "[HappyHours] TotalNormalExp: [%d],TotalItemDrop: [%d]"
972 "[HappyHours] Duration %d Minute(s)"
973 "[HappyHours] End"
974 "[MasterHours] TotalMasterExp: [%d],TotalMasterItemDrop: [%d]"
975 "[MasterHours] Duration %d Minute(s)"
976 "[MasterHours] End"
977 "You've updated the status of your flag"
978 "Invalid information"
979 "You haven't unlocked the flag before"
980 "You already own this flag"
981 "Flag status change successful"
982 "Insufficient WCoinC balance"
983 "Flag price in WCoinC"
984 "Insufficient WCoinP balance"
985 "Flag price in WCoinP"
986 "Insufficient GlobinPoint balance"
987 "Flag price in GlobinPoint"
988 "You have successfully purchased a flag"
989 "[Trade] Valor necesario: %d Ruud!"
990 "Añadido(s) %d Ruud en tu cuenta!"
991 "Discounted %d Ruud from your account!"
992 "ATENCIÓN!! Todos los items en este almacén son soldados para Ruud Coin"
993 "Value to use: %d WP!"
994 "Guild (%s) get Points (%d)"
995 "[ViewItem] Tu nivel de cuenta no está permitido para el sistema."
996 "[ViewItem] El usuario ha desactivado la visualización de los equipos."
997 "[ViewItem] Has desactivado la visualización de tus equipos."
998 "[ViewItem] Has activado la visualización de tus equipos."
999 "No está habilitado para usar Muhelper Offline"
1000 "Necesita al menos %d nivel de usar el comando"
1001 "Necesita al menos %d restablecer para usar el comando"
1002 "Ya usas el comando"
1003 "No puedes usar el comando en esta ubicación"
1004 "No tiene el hechizo requerido para usar el comando"
1005 "[Invasion Manager] Invasion (%s) en el mapa (%s)"
1006 "I only have %d skills!"
1007 "I will fight without skills now!"
1008 "Skill changed!"
1009 "Switching Bolts!"
1010 "I dont have enough Bolts!"
1011 "You must wait before use botpet command again"
1012 "Name must be 4 chars or more"
1013 "Name must have 10 chars or less"
1014 "You have a BotPet alread"
1015 "BotPet number is out of range"
1016 "BotPet Dissabled!"
1017 "You cant create BotPet inside one event or duel map!"
1018 "This BotPet is only for VIPs!"
1019 "You need %d WcoinC and you have %d!"
1020 "You need %d WcoinP and you have %d!"
1021 "You need %d GlobinPoint and you have %d!"
1022 "You need %d Ruud and you have %d!"
1023 "BotPet already invoked!"
1024 "You cant invoke BotPet, remove your invocation!"
1025 "You cant invoke BotPet inside one event!"
1026 "Ok, im moving with you sir!"
1027 "I will stay here sir!"
1028 "Mmmm Mana...!"
1029 "I dont have Mana pots!"
1030 "I'm feeling better!"
1031 "I dont have HP pots!"
1032 "BotPet is DEAD, please create new one!"
1033 "BotPet is Logged Out!"
1034 "Thanks! i feel my lifes back!"
1035 "%s BotPet Created!"
1036 "You cant create a BotPet right now, try it later"
1037 "Name ready in use!"
1038 "I'm here to protect you!"
1039 "I have reached my maximum level!"
1040 "I'm feeling more power!!"
1041 "Only in safe zone!"
1042 "Thanks for the items Master!"
1043 "The new Skill Number is %d"
1044 "This is not for me!"
1045 "I need more mana!"
1046 "I have this skill already!"
1047 "[Anti-AFK] Current Warning Number: %d"
1048 "[Anti-AFK] Warping To Lorencia Safe Zone"
1049 "[Anti-AFK] Reducing Warning Number: %d from %d"
1050 "BotPet Status: Lives Remaining: %d"
1051 "Open (Friend System) -> Key(F)"
1052 "Incorrect Syntaxis use /botpet help"
1053 "Trade me to get lucky buff!"
end
